"MATERIAL","CHAR","CHARVALUE"
"70SQCTO1WW","ISEQTY_HDD7_35","14"
"70SQCTO1WW","ISEQTY_HDD7_35","15"
"70SQCTO1WW","ISEQTY_HDD7_35","16"
"70SQCTO1WW","ISEQTY_HDD7_35","17"
"70SQCTO1WW","ISEQTY_HDD7_35","18"
"70SQCTO1WW","ISEQTY_HDD7_35","19"
"70SQCTO1WW","ISEQTY_HDD7_35","2"
"70SQCTO1WW","ISEQTY_HDD7_35","20"
"70SQCTO1WW","ISEQTY_HDD7_35","21"
"70SQCTO1WW","ISEQTY_HDD7_35","22"
"70SQCTO1WW","ISEQTY_HDD7_35","23"
"70SQCTO1WW","ISEQTY_HDD7_35","24"
"70SQCTO1WW","ISEQTY_HDD7_35","25"
"70SQCTO1WW","ISEQTY_HDD7_35","26"
"70SQCTO1WW","ISEQTY_HDD7_35","27"
"70SQCTO1WW","ISEQTY_HDD7_35","28"
"70SQCTO1WW","ISEQTY_HDD7_35","29"
"70SQCTO1WW","ISEQTY_HDD7_35","3"
"70SQCTO1WW","ISEQTY_HDD7_35","30"
"70SQCTO1WW","ISEQTY_HDD7_35","31"
"70SQCTO1WW","ISEQTY_HDD7_35","32"
"70SQCTO1WW","ISEQTY_HDD7_35","33"
"70SQCTO1WW","ISEQTY_HDD7_35","34"
"70SQCTO1WW","ISEQTY_HDD7_35","35"
"70SQCTO1WW","ISEQTY_HDD7_35","36"
"70SQCTO1WW","ISEQTY_HDD7_35","37"
"70SQCTO1WW","ISEQTY_HDD7_35","38"
"70SQCTO1WW","ISEQTY_HDD7_35","39"
"70SQCTO1WW","ISEQTY_HDD7_35","4"
"70SQCTO1WW","ISEQTY_HDD7_35","40"
"70SQCTO1WW","ISEQTY_HDD7_35","41"
"70SQCTO1WW","ISEQTY_HDD7_35","42"
"70SQCTO1WW","ISEQTY_HDD7_35","43"
"70SQCTO1WW","ISEQTY_HDD7_35","44"
"70SQCTO1WW","ISEQTY_HDD7_35","45"
"70SQCTO1WW","ISEQTY_HDD7_35","46"
"70SQCTO1WW","ISEQTY_HDD7_35","47"
"70SQCTO1WW","ISEQTY_HDD7_35","48"
"70SQCTO1WW","ISEQTY_HDD7_35","49"
"70SQCTO1WW","ISEQTY_HDD7_35","5"
"70SQCTO1WW","ISEQTY_HDD7_35","50"
"70SQCTO1WW","ISEQTY_HDD7_35","51"
"70SQCTO1WW","ISEQTY_HDD7_35","52"
"70SQCTO1WW","ISEQTY_HDD7_35","53"
"70SQCTO1WW","ISEQTY_HDD7_35","54"
"70SQCTO1WW","ISEQTY_HDD7_35","55"
"70SQCTO1WW","ISEQTY_HDD7_35","56"
"70SQCTO1WW","ISEQTY_HDD7_35","57"
"70SQCTO1WW","ISEQTY_HDD7_35","58"
"70SQCTO1WW","ISEQTY_HDD7_35","59"
"70SQCTO1WW","ISEQTY_HDD7_35","6"
"70SQCTO1WW","ISEQTY_HDD7_35","60"
"70SQCTO1WW","ISEQTY_HDD7_35","61"
"70SQCTO1WW","ISEQTY_HDD7_35","62"
"70SQCTO1WW","ISEQTY_HDD7_35","63"
"70SQCTO1WW","ISEQTY_HDD7_35","64"
"70SQCTO1WW","ISEQTY_HDD7_35","65"
"70SQCTO1WW","ISEQTY_HDD7_35","66"
"70SQCTO1WW","ISEQTY_HDD7_35","67"
"70SQCTO1WW","ISEQTY_HDD7_35","68"
"70SQCTO1WW","ISEQTY_HDD7_35","69"
"70SQCTO1WW","ISEQTY_HDD7_35","7"
"70SQCTO1WW","ISEQTY_HDD7_35","70"
"70SQCTO1WW","ISEQTY_HDD7_35","71"
"70SQCTO1WW","ISEQTY_HDD7_35","72"
"70SQCTO1WW","ISEQTY_HDD7_35","73"
"70SQCTO1WW","ISEQTY_HDD7_35","74"
"70SQCTO1WW","ISEQTY_HDD7_35","75"
"70SQCTO1WW","ISEQTY_HDD7_35","76"
"70SQCTO1WW","ISEQTY_HDD7_35","77"
"70SQCTO1WW","ISEQTY_HDD7_35","78"
"70SQCTO1WW","ISEQTY_HDD7_35","79"
"70SQCTO1WW","ISEQTY_HDD7_35","8"
"70SQCTO1WW","ISEQTY_HDD7_35","80"
"70SQCTO1WW","ISEQTY_HDD7_35","81"
"70SQCTO1WW","ISEQTY_HDD7_35","82"
"70SQCTO1WW","ISEQTY_HDD7_35","83"
"70SQCTO1WW","ISEQTY_HDD7_35","84"
"70SQCTO1WW","ISEQTY_HDD7_35","85"
"70SQCTO1WW","ISEQTY_HDD7_35","86"
"70SQCTO1WW","ISEQTY_HDD7_35","87"
"70SQCTO1WW","ISEQTY_HDD7_35","88"
"70SQCTO1WW","ISEQTY_HDD7_35","89"
"70SQCTO1WW","ISEQTY_HDD7_35","9"
"70SQCTO1WW","ISEQTY_HDD7_35","90"
"70SQCTO1WW","ISEQTY_HDD7_35","91"
"70SQCTO1WW","ISEQTY_HDD7_35","92"
"70SQCTO1WW","ISEQTY_HDD7_35","93"
"70SQCTO1WW","ISEQTY_HDD7_35","94"
"70SQCTO1WW","ISEQTY_HDD7_35","95"
"70SQCTO1WW","ISEQTY_HDD7_35","96"
"70SQCTO1WW","ISEQTY_HDD7_35","97"
"70SQCTO1WW","ISEQTY_HDD7_35","98"
"70SQCTO1WW","ISEQTY_HDD7_35","99"
"70SQCTO1WW","ISEQTY_HDD7_PCIE","0"
"70SQCTO1WW","ISEQTY_HDD7_PCIE","1"
"70SQCTO1WW","ISEQTY_HDD7_PCIE","10"
"70SQCTO1WW","ISEQTY_HDD7_PCIE","11"
"70SQCTO1WW","ISEQTY_HDD7_PCIE","12"
"70SQCTO1WW","ISEQTY_HDD7_PCIE","13"
"70SQCTO1WW","ISEQTY_HDD7_PCIE","14"
"70SQCTO1WW","ISEQTY_HDD7_PCIE","15"
"70SQCTO1WW","ISEQTY_HDD7_PCIE","16"
"70SQCTO1WW","ISEQTY_HDD7_PCIE","17"
"70SQCTO1WW","ISEQTY_HDD7_PCIE","18"
"70SQCTO1WW","ISEQTY_HDD7_PCIE","19"
"70SQCTO1WW","ISEQTY_HDD7_PCIE","2"
"70SQCTO1WW","ISEQTY_HDD7_PCIE","20"
"70SQCTO1WW","ISEQTY_HDD7_PCIE","21"
"70SQCTO1WW","ISEQTY_HDD7_PCIE","22"
"70SQCTO1WW","ISEQTY_HDD7_PCIE","23"
"70SQCTO1WW","ISEQTY_HDD7_PCIE","24"
"70SQCTO1WW","ISEQTY_HDD7_PCIE","25"
"70SQCTO1WW","ISEQTY_HDD7_PCIE","26"
"70SQCTO1WW","ISEQTY_HDD7_PCIE","27"
"70SQCTO1WW","ISEQTY_HDD7_PCIE","28"
"70SQCTO1WW","ISEQTY_HDD7_PCIE","29"
"70SQCTO1WW","ISEQTY_HDD7_PCIE","3"
"70SQCTO1WW","ISEQTY_HDD7_PCIE","30"
"70SQCTO1WW","ISEQTY_HDD7_PCIE","31"
"70SQCTO1WW","ISEQTY_HDD7_PCIE","32"
"70SQCTO1WW","ISEQTY_HDD7_PCIE","4"
"70SQCTO1WW","ISEQTY_HDD7_PCIE","5"
"70SQCTO1WW","ISEQTY_HDD7_PCIE","6"
"70SQCTO1WW","ISEQTY_HDD7_PCIE","7"
"70SQCTO1WW","ISEQTY_HDD7_PCIE","8"
"70SQCTO1WW","ISEQTY_HDD7_PCIE","9"
"70SQCTO1WW","ISEQTY_HDD7_SAS","0"
"70SQCTO1WW","ISEQTY_HDD7_SAS","1"
"70SQCTO1WW","ISEQTY_HDD7_SAS","10"
"70SQCTO1WW","ISEQTY_HDD7_SAS","11"
"70SQCTO1WW","ISEQTY_HDD7_SAS","12"
"70SQCTO1WW","ISEQTY_HDD7_SAS","13"
"70SQCTO1WW","ISEQTY_HDD7_SAS","14"
"70SQCTO1WW","ISEQTY_HDD7_SAS","15"
"70SQCTO1WW","ISEQTY_HDD7_SAS","16"
"70SQCTO1WW","ISEQTY_HDD7_SAS","17"
"70SQCTO1WW","ISEQTY_HDD7_SAS","18"
"70SQCTO1WW","ISEQTY_HDD7_SAS","19"
"70SQCTO1WW","ISEQTY_HDD7_SAS","2"
"70SQCTO1WW","ISEQTY_HDD7_SAS","20"
"70SQCTO1WW","ISEQTY_HDD7_SAS","21"
"70SQCTO1WW","ISEQTY_HDD7_SAS","22"
"70SQCTO1WW","ISEQTY_HDD7_SAS","23"
"70SQCTO1WW","ISEQTY_HDD7_SAS","24"
"70SQCTO1WW","ISEQTY_HDD7_SAS","25"
"70SQCTO1WW","ISEQTY_HDD7_SAS","26"
"70SQCTO1WW","ISEQTY_HDD7_SAS","27"
"70SQCTO1WW","ISEQTY_HDD7_SAS","28"
"70SQCTO1WW","ISEQTY_HDD7_SAS","29"
"70SQCTO1WW","ISEQTY_HDD7_SAS","3"
"70SQCTO1WW","ISEQTY_HDD7_SAS","30"
"70SQCTO1WW","ISEQTY_HDD7_SAS","31"
"70SQCTO1WW","ISEQTY_HDD7_SAS","32"
"70SQCTO1WW","ISEQTY_HDD7_SAS","4"
"70SQCTO1WW","ISEQTY_HDD7_SAS","5"
"70SQCTO1WW","ISEQTY_HDD7_SAS","6"
"70SQCTO1WW","ISEQTY_HDD7_SAS","7"
"70SQCTO1WW","ISEQTY_HDD7_SAS","8"
"70SQCTO1WW","ISEQTY_HDD7_SAS","9"
"70SQCTO1WW","ISEQTY_HDD7_SATA","0"
"70SQCTO1WW","ISEQTY_HDD7_SATA","1"
"70SQCTO1WW","ISEQTY_HDD7_SATA","10"
"70SQCTO1WW","ISEQTY_HDD7_SATA","11"
"70SQCTO1WW","ISEQTY_HDD7_SATA","12"
"70SQCTO1WW","ISEQTY_HDD7_SATA","13"
"70SQCTO1WW","ISEQTY_HDD7_SATA","14"
"70SQCTO1WW","ISEQTY_HDD7_SATA","15"
"70SQCTO1WW","ISEQTY_HDD7_SATA","16"
"70SQCTO1WW","ISEQTY_HDD7_SATA","17"
"70SQCTO1WW","ISEQTY_HDD7_SATA","18"
"70SQCTO1WW","ISEQTY_HDD7_SATA","19"
"70SQCTO1WW","ISEQTY_HDD7_SATA","2"
"70SQCTO1WW","ISEQTY_HDD7_SATA","20"
"70SQCTO1WW","ISEQTY_HDD7_SATA","21"
"70SQCTO1WW","ISEQTY_HDD7_SATA","22"
"70SQCTO1WW","ISEQTY_HDD7_SATA","23"
"70SQCTO1WW","ISEQTY_HDD7_SATA","24"
"70SQCTO1WW","ISEQTY_HDD7_SATA","25"
"70SQCTO1WW","ISEQTY_HDD7_SATA","26"
"70SQCTO1WW","ISEQTY_HDD7_SATA","27"
"70SQCTO1WW","ISEQTY_HDD7_SATA","28"
"70SQCTO1WW","ISEQTY_HDD7_SATA","29"
"70SQCTO1WW","ISEQTY_HDD7_SATA","3"
"70SQCTO1WW","ISEQTY_HDD7_SATA","30"
"70SQCTO1WW","ISEQTY_HDD7_SATA","31"
"70SQCTO1WW","ISEQTY_HDD7_SATA","32"
"70SQCTO1WW","ISEQTY_HDD7_SATA","4"
"70SQCTO1WW","ISEQTY_HDD7_SATA","5"
"70SQCTO1WW","ISEQTY_HDD7_SATA","6"
"70SQCTO1WW","ISEQTY_HDD7_SATA","7"
"70SQCTO1WW","ISEQTY_HDD7_SATA","8"
"70SQCTO1WW","ISEQTY_HDD7_SATA","9"
"70SQCTO1WW","ISEQTY_TOTAL_25_HDD","0"
"70SQCTO1WW","ISEQTY_TOTAL_25_HDD","1"
"70SQCTO1WW","ISEQTY_TOTAL_25_HDD","10"
"70SQCTO1WW","ISEQTY_TOTAL_25_HDD","100"
"70SQCTO1WW","ISEQTY_TOTAL_25_HDD","101"
"70SQCTO1WW","ISEQTY_TOTAL_25_HDD","102"
"70SQCTO1WW","ISEQTY_TOTAL_25_HDD","103"
"70SQCTO1WW","ISEQTY_TOTAL_25_HDD","104"
"70SQCTO1WW","ISEQTY_TOTAL_25_HDD","105"
"70SQCTO1WW","ISEQTY_TOTAL_25_HDD","106"
"70SQCTO1WW","ISEQTY_TOTAL_25_HDD","107"
"70SQCTO1WW","ISEQTY_TOTAL_25_HDD","108"
"70SQCTO1WW","ISEQTY_TOTAL_25_HDD","109"
"70SQCTO1WW","ISEQTY_TOTAL_25_HDD","11"
"70SQCTO1WW","ISEQTY_TOTAL_25_HDD","110"
"70SQCTO1WW","ISEQTY_TOTAL_25_HDD","111"
"70SQCTO1WW","ISEQTY_TOTAL_25_HDD","112"
"70SQCTO1WW","ISEQTY_TOTAL_25_HDD","113"
"70SQCTO1WW","ISEQTY_TOTAL_25_HDD","114"
"70SQCTO1WW","ISEQTY_TOTAL_25_HDD","115"
"70SQCTO1WW","ISEQTY_TOTAL_25_HDD","116"
"70SQCTO1WW","ISEQTY_TOTAL_25_HDD","117"
"70SQCTO1WW","ISEQTY_TOTAL_25_HDD","118"
"70SQCTO1WW","ISEQTY_TOTAL_25_HDD","119"
"70SQCTO1WW","ISEQTY_TOTAL_25_HDD","12"
"70SQCTO1WW","ISEQTY_TOTAL_25_HDD","120"
"70SQCTO1WW","ISEQTY_TOTAL_25_HDD","121"
"70SQCTO1WW","ISEQTY_TOTAL_25_HDD","122"
"70SQCTO1WW","ISEQTY_TOTAL_25_HDD","123"
"70SQCTO1WW","ISEQTY_TOTAL_25_HDD","124"
"70SQCTO1WW","ISEQTY_TOTAL_25_HDD","125"
"70SQCTO1WW","ISEQTY_TOTAL_25_HDD","13"
"70SQCTO1WW","ISEQTY_TOTAL_25_HDD","14"
"70SQCTO1WW","ISEQTY_TOTAL_25_HDD","15"
"70SQCTO1WW","ISEQTY_TOTAL_25_HDD","16"
"70SQCTO1WW","ISEQTY_TOTAL_25_HDD","17"
"70SQCTO1WW","ISEQTY_TOTAL_25_HDD","18"
"70SQCTO1WW","ISEQTY_TOTAL_25_HDD","19"
"70SQCTO1WW","ISEQTY_TOTAL_25_HDD","2"
"70SQCTO1WW","ISEQTY_TOTAL_25_HDD","20"
"70SQCTO1WW","ISEQTY_TOTAL_25_HDD","21"
"70SQCTO1WW","ISEQTY_TOTAL_25_HDD","22"
"70SQCTO1WW","ISEQTY_TOTAL_25_HDD","23"
"70SQCTO1WW","ISEQTY_TOTAL_25_HDD","24"
"70SQCTO1WW","ISEQTY_TOTAL_25_HDD","25"
"70SQCTO1WW","ISEQTY_TOTAL_25_HDD","26"
"70SQCTO1WW","ISEQTY_TOTAL_25_HDD","27"
"70SQCTO1WW","ISEQTY_TOTAL_25_HDD","28"
"70SQCTO1WW","ISEQTY_TOTAL_25_HDD","29"
"70SQCTO1WW","ISEQTY_TOTAL_25_HDD","3"
"70SQCTO1WW","ISEQTY_TOTAL_25_HDD","30"
"70SQCTO1WW","ISEQTY_TOTAL_25_HDD","31"
"70SQCTO1WW","ISEQTY_TOTAL_25_HDD","32"
"70SQCTO1WW","ISEQTY_TOTAL_25_HDD","33"
"70SQCTO1WW","ISEQTY_TOTAL_25_HDD","34"
"70SQCTO1WW","ISEQTY_TOTAL_25_HDD","35"
"70SQCTO1WW","ISEQTY_TOTAL_25_HDD","36"
"70SQCTO1WW","ISEQTY_TOTAL_25_HDD","37"
"70SQCTO1WW","ISEQTY_TOTAL_25_HDD","38"
"70SQCTO1WW","ISEQTY_TOTAL_25_HDD","39"
"70SQCTO1WW","ISEQTY_TOTAL_25_HDD","4"
"70SQCTO1WW","ISEQTY_TOTAL_25_HDD","40"
"70SQCTO1WW","ISEQTY_TOTAL_25_HDD","41"
"70SQCTO1WW","ISEQTY_TOTAL_25_HDD","42"
"70SQCTO1WW","ISEQTY_TOTAL_25_HDD","43"
"70SQCTO1WW","ISEQTY_TOTAL_25_HDD","44"
"70SQCTO1WW","ISEQTY_TOTAL_25_HDD","45"
"70SQCTO1WW","ISEQTY_TOTAL_25_HDD","46"
"70SQCTO1WW","ISEQTY_TOTAL_25_HDD","47"
"70SQCTO1WW","ISEQTY_TOTAL_25_HDD","48"
"70SQCTO1WW","ISEQTY_TOTAL_25_HDD","49"
"70SQCTO1WW","ISEQTY_TOTAL_25_HDD","5"
"70SQCTO1WW","ISEQTY_TOTAL_25_HDD","50"
"70SQCTO1WW","ISEQTY_TOTAL_25_HDD","51"
"70SQCTO1WW","ISEQTY_TOTAL_25_HDD","52"
"70SQCTO1WW","ISEQTY_TOTAL_25_HDD","53"
"70SQCTO1WW","ISEQTY_TOTAL_25_HDD","54"
"70SQCTO1WW","ISEQTY_TOTAL_25_HDD","55"
"70SQCTO1WW","ISEQTY_TOTAL_25_HDD","56"
"70SQCTO1WW","ISEQTY_TOTAL_25_HDD","57"
"70SQCTO1WW","ISEQTY_TOTAL_25_HDD","58"
"70SQCTO1WW","ISEQTY_TOTAL_25_HDD","59"
"70SQCTO1WW","ISEQTY_TOTAL_25_HDD","6"
"70SQCTO1WW","ISEQTY_TOTAL_25_HDD","60"
"70SQCTO1WW","ISEQTY_TOTAL_25_HDD","61"
"70SQCTO1WW","ISEQTY_TOTAL_25_HDD","62"
"70SQCTO1WW","ISEQTY_TOTAL_25_HDD","63"
"70SQCTO1WW","ISEQTY_TOTAL_25_HDD","64"
"70SQCTO1WW","ISEQTY_TOTAL_25_HDD","65"
"70SQCTO1WW","ISEQTY_TOTAL_25_HDD","66"
"70SQCTO1WW","ISEQTY_TOTAL_25_HDD","67"
"70SQCTO1WW","ISEQTY_TOTAL_25_HDD","68"
"70SQCTO1WW","ISEQTY_TOTAL_25_HDD","69"
"70SQCTO1WW","ISEQTY_TOTAL_25_HDD","7"
"70SQCTO1WW","ISEQTY_TOTAL_25_HDD","70"
"70SQCTO1WW","ISEQTY_TOTAL_25_HDD","71"
"70SQCTO1WW","ISEQTY_TOTAL_25_HDD","72"
"70SQCTO1WW","ISEQTY_TOTAL_25_HDD","73"
"70SQCTO1WW","ISEQTY_TOTAL_25_HDD","74"
"70SQCTO1WW","ISEQTY_TOTAL_25_HDD","75"
"70SQCTO1WW","ISEQTY_TOTAL_25_HDD","76"
"70SQCTO1WW","ISEQTY_TOTAL_25_HDD","77"
"70SQCTO1WW","ISEQTY_TOTAL_25_HDD","78"
"70SQCTO1WW","ISEQTY_TOTAL_25_HDD","79"
"70SQCTO1WW","ISEQTY_TOTAL_25_HDD","8"
"70SQCTO1WW","ISEQTY_TOTAL_25_HDD","80"
"70SQCTO1WW","ISEQTY_TOTAL_25_HDD","81"
"70SQCTO1WW","ISEQTY_TOTAL_25_HDD","82"
"70SQCTO1WW","ISEQTY_TOTAL_25_HDD","83"
"70SQCTO1WW","ISEQTY_TOTAL_25_HDD","84"
"70SQCTO1WW","ISEQTY_TOTAL_25_HDD","85"
"70SQCTO1WW","ISEQTY_TOTAL_25_HDD","86"
"70SQCTO1WW","ISEQTY_TOTAL_25_HDD","87"
"70SQCTO1WW","ISEQTY_TOTAL_25_HDD","88"
"70SQCTO1WW","ISEQTY_TOTAL_25_HDD","89"
"70SQCTO1WW","ISEQTY_TOTAL_25_HDD","9"
"70SQCTO1WW","ISEQTY_TOTAL_25_HDD","90"
"70SQCTO1WW","ISEQTY_TOTAL_25_HDD","91"
"70SQCTO1WW","ISEQTY_TOTAL_25_HDD","92"
"70SQCTO1WW","ISEQTY_TOTAL_25_HDD","93"
"70SQCTO1WW","ISEQTY_TOTAL_25_HDD","94"
"70SQCTO1WW","ISEQTY_TOTAL_25_HDD","95"
"70SQCTO1WW","ISEQTY_TOTAL_25_HDD","96"
"70SQCTO1WW","ISEQTY_TOTAL_25_HDD","97"
"70SQCTO1WW","ISEQTY_TOTAL_25_HDD","98"
"70SQCTO1WW","ISEQTY_TOTAL_25_HDD","99"
"70SQCTO1WW","ISEQTY_TOTAL_35_HDD","0"
"70SQCTO1WW","ISEQTY_TOTAL_35_HDD","1"
"70SQCTO1WW","ISEQTY_TOTAL_35_HDD","10"
"70SQCTO1WW","ISEQTY_TOTAL_35_HDD","100"
"70SQCTO1WW","ISEQTY_TOTAL_35_HDD","101"
"70SQCTO1WW","ISEQTY_TOTAL_35_HDD","102"
"70SQCTO1WW","ISEQTY_TOTAL_35_HDD","103"
"70SQCTO1WW","ISEQTY_TOTAL_35_HDD","104"
"70SQCTO1WW","ISEQTY_TOTAL_35_HDD","105"
"70SQCTO1WW","ISEQTY_TOTAL_35_HDD","106"
"70SQCTO1WW","ISEQTY_TOTAL_35_HDD","107"
"70SQCTO1WW","ISEQTY_TOTAL_35_HDD","108"
"70SQCTO1WW","ISEQTY_TOTAL_35_HDD","109"
"70SQCTO1WW","ISEQTY_TOTAL_35_HDD","11"
"70SQCTO1WW","ISEQTY_TOTAL_35_HDD","110"
"70SQCTO1WW","ISEQTY_TOTAL_35_HDD","111"
"70SQCTO1WW","ISEQTY_TOTAL_35_HDD","112"
"70SQCTO1WW","ISEQTY_TOTAL_35_HDD","113"
"70SQCTO1WW","ISEQTY_TOTAL_35_HDD","114"
"70SQCTO1WW","ISEQTY_TOTAL_35_HDD","115"
"70SQCTO1WW","ISEQTY_TOTAL_35_HDD","116"
"70SQCTO1WW","ISEQTY_TOTAL_35_HDD","117"
"70SQCTO1WW","ISEQTY_TOTAL_35_HDD","118"
"70SQCTO1WW","ISEQTY_TOTAL_35_HDD","119"
"70SQCTO1WW","ISEQTY_TOTAL_35_HDD","12"
"70SQCTO1WW","ISEQTY_TOTAL_35_HDD","120"
"70SQCTO1WW","ISEQTY_TOTAL_35_HDD","121"
"70SQCTO1WW","ISEQTY_TOTAL_35_HDD","122"
"70SQCTO1WW","ISEQTY_TOTAL_35_HDD","123"
"70SQCTO1WW","ISEQTY_TOTAL_35_HDD","124"
"70SQCTO1WW","ISEQTY_TOTAL_35_HDD","125"
"70SQCTO1WW","ISEQTY_TOTAL_35_HDD","13"
"70SQCTO1WW","ISEQTY_TOTAL_35_HDD","14"
"70SQCTO1WW","ISEQTY_TOTAL_35_HDD","15"
"70SQCTO1WW","ISEQTY_TOTAL_35_HDD","16"
"70SQCTO1WW","ISEQTY_TOTAL_35_HDD","17"
"70SQCTO1WW","ISEQTY_TOTAL_35_HDD","18"
"70SQCTO1WW","ISEQTY_TOTAL_35_HDD","19"
"70SQCTO1WW","ISEQTY_TOTAL_35_HDD","2"
"70SQCTO1WW","ISEQTY_TOTAL_35_HDD","20"
"70SQCTO1WW","ISEQTY_TOTAL_35_HDD","21"
"70SQCTO1WW","ISEQTY_TOTAL_35_HDD","22"
"70SQCTO1WW","ISEQTY_TOTAL_35_HDD","23"
"70SQCTO1WW","ISEQTY_TOTAL_35_HDD","24"
"70SQCTO1WW","ISEQTY_TOTAL_35_HDD","25"
"70SQCTO1WW","ISEQTY_TOTAL_35_HDD","26"
"70SQCTO1WW","ISEQTY_TOTAL_35_HDD","27"
"70SQCTO1WW","ISEQTY_TOTAL_35_HDD","28"
"70SQCTO1WW","ISEQTY_TOTAL_35_HDD","29"
"70SQCTO1WW","ISEQTY_TOTAL_35_HDD","3"
"70SQCTO1WW","ISEQTY_TOTAL_35_HDD","30"
"70SQCTO1WW","ISEQTY_TOTAL_35_HDD","31"
"70SQCTO1WW","ISEQTY_TOTAL_35_HDD","32"
"70SQCTO1WW","ISEQTY_TOTAL_35_HDD","33"
"70SQCTO1WW","ISEQTY_TOTAL_35_HDD","34"
"70SQCTO1WW","ISEQTY_TOTAL_35_HDD","35"
"70SQCTO1WW","ISEQTY_TOTAL_35_HDD","36"
"70SQCTO1WW","ISEQTY_TOTAL_35_HDD","37"
"70SQCTO1WW","ISEQTY_TOTAL_35_HDD","38"
"70SQCTO1WW","ISEQTY_TOTAL_35_HDD","39"
"70SQCTO1WW","ISEQTY_TOTAL_35_HDD","4"
"70SQCTO1WW","ISEQTY_TOTAL_35_HDD","40"
"70SQCTO1WW","ISEQTY_TOTAL_35_HDD","41"
"70SQCTO1WW","ISEQTY_TOTAL_35_HDD","42"
"70SQCTO1WW","ISEQTY_TOTAL_35_HDD","43"
"70SQCTO1WW","ISEQTY_TOTAL_35_HDD","44"
"70SQCTO1WW","ISEQTY_TOTAL_35_HDD","45"
"70SQCTO1WW","ISEQTY_TOTAL_35_HDD","46"
"70SQCTO1WW","ISEQTY_TOTAL_35_HDD","47"
"70SQCTO1WW","ISEQTY_TOTAL_35_HDD","48"
"70SQCTO1WW","ISEQTY_TOTAL_35_HDD","49"
"70SQCTO1WW","ISEQTY_TOTAL_35_HDD","5"
"70SQCTO1WW","ISEQTY_TOTAL_35_HDD","50"
"70SQCTO1WW","ISEQTY_TOTAL_35_HDD","51"
"70SQCTO1WW","ISEQTY_TOTAL_35_HDD","52"
"70SQCTO1WW","ISEQTY_TOTAL_35_HDD","53"
"70SQCTO1WW","ISEQTY_TOTAL_35_HDD","54"
"70SQCTO1WW","ISEQTY_TOTAL_35_HDD","55"
"70SQCTO1WW","ISEQTY_TOTAL_35_HDD","56"
"70SQCTO1WW","ISEQTY_TOTAL_35_HDD","57"
"70SQCTO1WW","ISEQTY_TOTAL_35_HDD","58"
"70SQCTO1WW","ISEQTY_TOTAL_35_HDD","59"
"70SQCTO1WW","ISEQTY_TOTAL_35_HDD","6"
"70SQCTO1WW","ISEQTY_TOTAL_35_HDD","60"
"70SQCTO1WW","ISEQTY_TOTAL_35_HDD","61"
"70SQCTO1WW","ISEQTY_TOTAL_35_HDD","62"
"70SQCTO1WW","ISEQTY_TOTAL_35_HDD","63"
"70SQCTO1WW","ISEQTY_TOTAL_35_HDD","64"
"70SQCTO1WW","ISEQTY_TOTAL_35_HDD","65"
"70SQCTO1WW","ISEQTY_TOTAL_35_HDD","66"
"70SQCTO1WW","ISEQTY_TOTAL_35_HDD","67"
"70SQCTO1WW","ISEQTY_TOTAL_35_HDD","68"
"70SQCTO1WW","ISEQTY_TOTAL_35_HDD","69"
"70SQCTO1WW","ISEQTY_TOTAL_35_HDD","7"
"70SQCTO1WW","ISEQTY_TOTAL_35_HDD","70"
"70SQCTO1WW","ISEQTY_TOTAL_35_HDD","71"
"70SQCTO1WW","ISEQTY_TOTAL_35_HDD","72"
"70SQCTO1WW","ISEQTY_TOTAL_35_HDD","73"
"70SQCTO1WW","ISEQTY_TOTAL_35_HDD","74"
"70SQCTO1WW","ISEQTY_TOTAL_35_HDD","75"
"70SQCTO1WW","ISEQTY_TOTAL_35_HDD","76"
"70SQCTO1WW","ISEQTY_TOTAL_35_HDD","77"
"70SQCTO1WW","ISEQTY_TOTAL_35_HDD","78"
"70SQCTO1WW","ISEQTY_TOTAL_35_HDD","79"
"70SQCTO1WW","ISEQTY_TOTAL_35_HDD","8"
"70SQCTO1WW","ISEQTY_TOTAL_35_HDD","80"
"70SQCTO1WW","ISEQTY_TOTAL_35_HDD","81"
"70SQCTO1WW","ISEQTY_TOTAL_35_HDD","82"
"70SQCTO1WW","ISEQTY_TOTAL_35_HDD","83"
"70SQCTO1WW","ISEQTY_TOTAL_35_HDD","84"
"70SQCTO1WW","ISEQTY_TOTAL_35_HDD","85"
"70SQCTO1WW","ISEQTY_TOTAL_35_HDD","86"
"70SQCTO1WW","ISEQTY_TOTAL_35_HDD","87"
"70SQCTO1WW","ISEQTY_TOTAL_35_HDD","88"
"70SQCTO1WW","ISEQTY_TOTAL_35_HDD","89"
"70SQCTO1WW","ISEQTY_TOTAL_35_HDD","9"
"70SQCTO1WW","ISEQTY_TOTAL_35_HDD","90"
"70SQCTO1WW","ISEQTY_TOTAL_35_HDD","91"
"70SQCTO1WW","ISEQTY_TOTAL_35_HDD","92"
"70SQCTO1WW","ISEQTY_TOTAL_35_HDD","93"
"70SQCTO1WW","ISEQTY_TOTAL_35_HDD","94"
"70SQCTO1WW","ISEQTY_TOTAL_35_HDD","95"
"70SQCTO1WW","ISEQTY_TOTAL_35_HDD","96"
"70SQCTO1WW","ISEQTY_TOTAL_35_HDD","97"
"70SQCTO1WW","ISEQTY_TOTAL_35_HDD","98"
"70SQCTO1WW","ISEQTY_TOTAL_35_HDD","99"
